10000 0.000012 
20000 0.000016 
30000 0.000007 
40000 0.000017 
50000 0.000005 
60000 0.000103 
70000 0.000085 
80000 0.000029 
90000 0.000109 
100000 0.000083 
110000 0.000112 
120000 0.000083 
130000 0.000304 
140000 0.000129 
150000 0.000008 
160000 0.000019 
170000 0.000184 
180000 0.000100 
190000 0.000323 
200000 0.000153 
