10000 145139760 
20000 145291552 
30000 145861248 
40000 146476384 
50000 147334720 
60000 147595072 
70000 148740880 
80000 150468784 
90000 151165456 
100000 153091824 
110000 154645712 
120000 156772944 
130000 158244272 
140000 160715568 
150000 164090912 
160000 166551040 
170000 168494720 
180000 171551424 
190000 172796096 
200000 177347936 
