10000 0.000095
20000 0.000097
30000 0.000263
40000 0.000362
50000 0.000560
60000 0.000159
70000 0.000279
80000 0.000696
90000 0.000282
100000 0.000625
110000 0.000588
120000 0.000877
130000 0.000554
140000 0.000798
150000 0.001589
160000 0.001685
170000 0.001222
180000 0.001497
190000 0.000304
200000 0.001369

