10000 0.001415
20000 0.001453
30000 0.001451
40000 0.001413
50000 0.001416
60000 0.001418
70000 0.001495
80000 0.001426
90000 0.001410
100000 0.001449
110000 0.001430
120000 0.001459
130000 0.001441
140000 0.001417
150000 0.001477
160000 0.001418
170000 0.001415
180000 0.001442
190000 0.001442
200000 0.001499
